Usuarios 1 e 2, Tipo: Cosseno, Taxa de Similaridade: 0.4026060938931021
Usuarios 1 e 320, Tipo: Cosseno, Taxa de Similaridade: 0.582261602669361
Usuarios 1 e 321, Tipo: Cosseno, Taxa de Similaridade: 0.5006496336662879
Usuarios 1 e 322, Tipo: Cosseno, Taxa de Similaridade: 0.2145025508202198
Usuarios 1 e 323, Tipo: Cosseno, Taxa de Similaridade: 0.6004594291316124
Usuarios 1 e 324, Tipo: Cosseno, Taxa de Similaridade: 0.31456578018375214
Usuarios 1 e 325, Tipo: Cosseno, Taxa de Similaridade: 0.5935128582901484
Usuarios 1 e 326, Tipo: Cosseno, Taxa de Similaridade: 0.5092529521163252
Usuarios 1 e 327, Tipo: Cosseno, Taxa de Similaridade: 0.5492770745360764
Usuarios 1 e 328, Tipo: Cosseno, Taxa de Similaridade: 0.42964790017690563
Usuarios 1 e 329, Tipo: Cosseno, Taxa de Similaridade: 0.5957063185602222
Usuarios 1 e 330, Tipo: Cosseno, Taxa de Similaridade: 0.47079404398333025
Usuarios 1 e 331, Tipo: Cosseno, Taxa de Similaridade: 0.15103110582589505
Usuarios 1 e 332, Tipo: Cosseno, Taxa de Similaridade: 0.34539216494113395
Usuarios 1 e 333, Tipo: Cosseno, Taxa de Similaridade: 0.38888852957860853
Usuarios 1 e 334, Tipo: Cosseno, Taxa de Similaridade: 0.04442732960476683
Usuarios 1 e 335, Tipo: Cosseno, Taxa de Similaridade: 0.48569994509470105
Usuarios 1 e 336, Tipo: Cosseno, Taxa de Similaridade: 0.6929421405371418
Usuarios 1 e 337, Tipo: Cosseno, Taxa de Similaridade: 0.503928312505657
Usuarios 1 e 338, Tipo: Cosseno, Taxa de Similaridade: 0.608596791536195
Usuarios 1 e 339, Tipo: Cosseno, Taxa de Similaridade: 0.48105368217939776
Usuarios 1 e 340, Tipo: Cosseno, Taxa de Similaridade: 0.601823200481169
Usuarios 1 e 341, Tipo: Cosseno, Taxa de Similaridade: 0.5440854054495762
Usuarios 1 e 342, Tipo: Cosseno, Taxa de Similaridade: 0.3442074219163789
Usuarios 1 e 343, Tipo: Cosseno, Taxa de Similaridade: 0.5998224150095187
Usuarios 1 e 344, Tipo: Cosseno, Taxa de Similaridade: 0.24578474908386447
Usuarios 1 e 345, Tipo: Cosseno, Taxa de Similaridade: 0.5789262135800867
Usuarios 1 e 346, Tipo: Cosseno, Taxa de Similaridade: 0.47246504252026394
Usuarios 1 e 347, Tipo: Cosseno, Taxa de Similaridade: 0.5574294861642731
Usuarios 1 e 348, Tipo: Cosseno, Taxa de Similaridade: 0.6722261924770435
Usuarios 1 e 349, Tipo: Cosseno, Taxa de Similaridade: 0.7132076936975899
Usuarios 1 e 350, Tipo: Cosseno, Taxa de Similaridade: 0.5581538136338929
Usuarios 1 e 351, Tipo: Cosseno, Taxa de Similaridade: 0.16893716573976794
Usuarios 1 e 352, Tipo: Cosseno, Taxa de Similaridade: 0.3322044764977108
Usuarios 1 e 353, Tipo: Cosseno, Taxa de Similaridade: 0.2828297417889674
Usuarios 1 e 354, Tipo: Cosseno, Taxa de Similaridade: 0.08997215067845764
Usuarios 1 e 355, Tipo: Cosseno, Taxa de Similaridade: 0.08926322508467792
Usuarios 1 e 356, Tipo: Cosseno, Taxa de Similaridade: 0.7909525078552736
Usuarios 1 e 357, Tipo: Cosseno, Taxa de Similaridade: 0.3823048019642354
Usuarios 1 e 358, Tipo: Cosseno, Taxa de Similaridade: 0.3669669831429833
Usuarios 1 e 359, Tipo: Cosseno, Taxa de Similaridade: 0.5159342390087222
Usuarios 1 e 360, Tipo: Cosseno, Taxa de Similaridade: 0.46897597685046916
Usuarios 1 e 361, Tipo: Cosseno, Taxa de Similaridade: 0.36943022184985214
Usuarios 1 e 362, Tipo: Cosseno, Taxa de Similaridade: 0.7056613338243992
Usuarios 1 e 363, Tipo: Cosseno, Taxa de Similaridade: 0.7074347005670765
Usuarios 1 e 364, Tipo: Cosseno, Taxa de Similaridade: 0.41055240067951204
Usuarios 1 e 365, Tipo: Cosseno, Taxa de Similaridade: 0.5464658622280976
Usuarios 1 e 366, Tipo: Cosseno, Taxa de Similaridade: 0.38458712188638056
Usuarios 1 e 367, Tipo: Cosseno, Taxa de Similaridade: 0.22717814720385185
Usuarios 1 e 368, Tipo: Cosseno, Taxa de Similaridade: 0.4925373125974327
Usuarios 1 e 369, Tipo: Cosseno, Taxa de Similaridade: 0.5494969056974646
Usuarios 1 e 370, Tipo: Cosseno, Taxa de Similaridade: 0.4946967596974853
Usuarios 1 e 371, Tipo: Cosseno, Taxa de Similaridade: 0.13580327120748353
Usuarios 1 e 372, Tipo: Cosseno, Taxa de Similaridade: 0.09500198193229942
Usuarios 1 e 373, Tipo: Cosseno, Taxa de Similaridade: 0.2458010926183381
Usuarios 1 e 374, Tipo: Cosseno, Taxa de Similaridade: 0.0844423889192095
Usuarios 1 e 375, Tipo: Cosseno, Taxa de Similaridade: 0.6482085304610219
Usuarios 1 e 376, Tipo: Cosseno, Taxa de Similaridade: 0.4397445299627393
Usuarios 1 e 377, Tipo: Cosseno, Taxa de Similaridade: 0.31619646013714237
Usuarios 1 e 378, Tipo: Cosseno, Taxa de Similaridade: 0.5440450532830169
Usuarios 1 e 379, Tipo: Cosseno, Taxa de Similaridade: 0.44581802816068156
Usuarios 1 e 380, Tipo: Cosseno, Taxa de Similaridade: 0.3887693695023776
Usuarios 1 e 381, Tipo: Cosseno, Taxa de Similaridade: 0.3946291620879609
Usuarios 1 e 382, Tipo: Cosseno, Taxa de Similaridade: 0.21930473533002823
Usuarios 1 e 383, Tipo: Cosseno, Taxa de Similaridade: 0.7805709810135023
Usuarios 1 e 384, Tipo: Cosseno, Taxa de Similaridade: 0.2030731430204565
Usuarios 1 e 385, Tipo: Cosseno, Taxa de Similaridade: 0.23813554216061464
Usuarios 1 e 386, Tipo: Cosseno, Taxa de Similaridade: 0.4747807684503198
Usuarios 1 e 387, Tipo: Cosseno, Taxa de Similaridade: 0.2630110995106433
Usuarios 1 e 388, Tipo: Cosseno, Taxa de Similaridade: 0.6386615549213769
Usuarios 1 e 389, Tipo: Cosseno, Taxa de Similaridade: 0.46232778988362994
Usuarios 1 e 390, Tipo: Cosseno, Taxa de Similaridade: 0.6049061883176454
Usuarios 1 e 391, Tipo: Cosseno, Taxa de Similaridade: 0.26132488365830653
Usuarios 1 e 392, Tipo: Cosseno, Taxa de Similaridade: 0.28267176519619513
Usuarios 1 e 393, Tipo: Cosseno, Taxa de Similaridade: 0.6475128916628474
Usuarios 1 e 394, Tipo: Cosseno, Taxa de Similaridade: 0.33765464938727585
Usuarios 1 e 395, Tipo: Cosseno, Taxa de Similaridade: 0.39498989398402395
Usuarios 1 e 396, Tipo: Cosseno, Taxa de Similaridade: 0.5690158555027279
Usuarios 1 e 397, Tipo: Cosseno, Taxa de Similaridade: 0.44077315030191255
Usuarios 1 e 398, Tipo: Cosseno, Taxa de Similaridade: 0.4067537798748569
Usuarios 1 e 399, Tipo: Cosseno, Taxa de Similaridade: 0.5211064198305118
Usuarios 1 e 400, Tipo: Cosseno, Taxa de Similaridade: 0.3596408833484369
Usuarios 1 e 401, Tipo: Cosseno, Taxa de Similaridade: 0.3861106750996392
Usuarios 1 e 402, Tipo: Cosseno, Taxa de Similaridade: 0.5014420878714448
Usuarios 1 e 403, Tipo: Cosseno, Taxa de Similaridade: 0.2882239875551496
Usuarios 1 e 404, Tipo: Cosseno, Taxa de Similaridade: 0.04892639201964284
Usuarios 1 e 405, Tipo: Cosseno, Taxa de Similaridade: 0.7501910824684423
Usuarios 1 e 406, Tipo: Cosseno, Taxa de Similaridade: 0.2244167119353333
Usuarios 1 e 407, Tipo: Cosseno, Taxa de Similaridade: 0.5626780218981816
Usuarios 1 e 408, Tipo: Cosseno, Taxa de Similaridade: 0.6655483951985544
Usuarios 1 e 409, Tipo: Cosseno, Taxa de Similaridade: 0.4231440619396186
Usuarios 1 e 410, Tipo: Cosseno, Taxa de Similaridade: 0.3222173406312984
Usuarios 1 e 411, Tipo: Cosseno, Taxa de Similaridade: 0.45658600447435094
Usuarios 1 e 412, Tipo: Cosseno, Taxa de Similaridade: 0.006399359186034973
Usuarios 1 e 413, Tipo: Cosseno, Taxa de Similaridade: 0.24736669449123416
Usuarios 1 e 414, Tipo: Cosseno, Taxa de Similaridade: 0.2706485800205111
Usuarios 1 e 415, Tipo: Cosseno, Taxa de Similaridade: 0.41501206356055265
Usuarios 1 e 416, Tipo: Cosseno, Taxa de Similaridade: 0.7177503362034456
Usuarios 1 e 417, Tipo: Cosseno, Taxa de Similaridade: 0.37871786558823484
Usuarios 1 e 418, Tipo: Cosseno, Taxa de Similaridade: 0.11099731379422387
Usuarios 1 e 419, Tipo: Cosseno, Taxa de Similaridade: 0.251097212997846
Usuarios 1 e 420, Tipo: Cosseno, Taxa de Similaridade: 0.39384622292732485
Usuarios 1 e 421, Tipo: Cosseno, Taxa de Similaridade: 0.5493904382289374
Usuarios 1 e 422, Tipo: Cosseno, Taxa de Similaridade: 0.48889177634694075
Usuarios 1 e 423, Tipo: Cosseno, Taxa de Similaridade: 0.6226872143238059
Usuarios 1 e 424, Tipo: Cosseno, Taxa de Similaridade: 0.5552264697760975
Usuarios 1 e 425, Tipo: Cosseno, Taxa de Similaridade: 0.46621465805377205
Usuarios 1 e 426, Tipo: Cosseno, Taxa de Similaridade: 0.6870380893491116
Usuarios 1 e 427, Tipo: Cosseno, Taxa de Similaridade: 0.25315436642354905
Usuarios 1 e 428, Tipo: Cosseno, Taxa de Similaridade: 0.3228155768589237
Usuarios 1 e 429, Tipo: Cosseno, Taxa de Similaridade: 0.7509661034773549
Usuarios 1 e 430, Tipo: Cosseno, Taxa de Similaridade: 0.6115813817139509
Usuarios 1 e 431, Tipo: Cosseno, Taxa de Similaridade: 0.4196130580189351
Usuarios 1 e 432, Tipo: Cosseno, Taxa de Similaridade: 0.6877183821047729
Usuarios 1 e 433, Tipo: Cosseno, Taxa de Similaridade: 0.5896256673575097
Usuarios 1 e 434, Tipo: Cosseno, Taxa de Similaridade: 0.46179184245296356
Usuarios 1 e 435, Tipo: Cosseno, Taxa de Similaridade: 0.1590029086543092
Usuarios 1 e 436, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 437, Tipo: Cosseno, Taxa de Similaridade: 0.29590085401411614
Usuarios 1 e 438, Tipo: Cosseno, Taxa de Similaridade: 0.4570021129070969
Usuarios 1 e 439, Tipo: Cosseno, Taxa de Similaridade: 0.37664181193638835
Usuarios 1 e 440, Tipo: Cosseno, Taxa de Similaridade: 0.2628562978524
Usuarios 1 e 441, Tipo: Cosseno, Taxa de Similaridade: 0.6458946392508663
Usuarios 1 e 442, Tipo: Cosseno, Taxa de Similaridade: 0.11198249416103072
Usuarios 1 e 443, Tipo: Cosseno, Taxa de Similaridade: 0.2531596391870695
Usuarios 1 e 444, Tipo: Cosseno, Taxa de Similaridade: 0.6220790496971448
Usuarios 1 e 445, Tipo: Cosseno, Taxa de Similaridade: 0.5544025885202828
Usuarios 1 e 446, Tipo: Cosseno, Taxa de Similaridade: 0.1798426140086438
Usuarios 1 e 447, Tipo: Cosseno, Taxa de Similaridade: 0.43216737762640944
Usuarios 1 e 448, Tipo: Cosseno, Taxa de Similaridade: 0.38125152242138194
Usuarios 1 e 449, Tipo: Cosseno, Taxa de Similaridade: 0.7250033691390824
Usuarios 1 e 450, Tipo: Cosseno, Taxa de Similaridade: 0.44149522404809743
Usuarios 1 e 451, Tipo: Cosseno, Taxa de Similaridade: 0.20529296854848278
Usuarios 1 e 452, Tipo: Cosseno, Taxa de Similaridade: 0.4809000944747734
Usuarios 1 e 453, Tipo: Cosseno, Taxa de Similaridade: 0.33205281581859525
Usuarios 1 e 454, Tipo: Cosseno, Taxa de Similaridade: 0.6970111814361275
Usuarios 1 e 455, Tipo: Cosseno, Taxa de Similaridade: 0.315601036408098
Usuarios 1 e 456, Tipo: Cosseno, Taxa de Similaridade: 0.4193942886052143
Usuarios 1 e 457, Tipo: Cosseno, Taxa de Similaridade: 0.1940503270634746
Usuarios 1 e 458, Tipo: Cosseno, Taxa de Similaridade: 0.2565674605917866
Usuarios 1 e 459, Tipo: Cosseno, Taxa de Similaridade: 0.07792298868058442
Usuarios 1 e 460, Tipo: Cosseno, Taxa de Similaridade: 0.4977225059813948
Usuarios 1 e 461, Tipo: Cosseno, Taxa de Similaridade: 0.594214538377551
Usuarios 1 e 462, Tipo: Cosseno, Taxa de Similaridade: 0.7895431651271795
Usuarios 1 e 463, Tipo: Cosseno, Taxa de Similaridade: 0.4203981999027341
Usuarios 1 e 464, Tipo: Cosseno, Taxa de Similaridade: 0.5522097146246955
Usuarios 1 e 465, Tipo: Cosseno, Taxa de Similaridade: 0.6686270277695894
Usuarios 1 e 466, Tipo: Cosseno, Taxa de Similaridade: 0.5919690112059148
Usuarios 1 e 467, Tipo: Cosseno, Taxa de Similaridade: 0.3215345150043342
Usuarios 1 e 468, Tipo: Cosseno, Taxa de Similaridade: 0.526305182254934
Usuarios 1 e 469, Tipo: Cosseno, Taxa de Similaridade: 0.5738694247860544
Usuarios 1 e 470, Tipo: Cosseno, Taxa de Similaridade: 0.3803135144460405
Usuarios 1 e 471, Tipo: Cosseno, Taxa de Similaridade: 0.48329603407428545
Usuarios 1 e 472, Tipo: Cosseno, Taxa de Similaridade: 0.38779778814499627
Usuarios 1 e 473, Tipo: Cosseno, Taxa de Similaridade: 0.6815241508972957
Usuarios 1 e 474, Tipo: Cosseno, Taxa de Similaridade: 0.14457941218764986
Usuarios 1 e 475, Tipo: Cosseno, Taxa de Similaridade: 0.359345550945419
Usuarios 1 e 476, Tipo: Cosseno, Taxa de Similaridade: 0.454825676894407
Usuarios 1 e 477, Tipo: Cosseno, Taxa de Similaridade: 0.6361830421051068
Usuarios 1 e 478, Tipo: Cosseno, Taxa de Similaridade: 0.19134560932634392
Usuarios 1 e 479, Tipo: Cosseno, Taxa de Similaridade: 0.17610576550155663
Usuarios 1 e 480, Tipo: Cosseno, Taxa de Similaridade: 0.58852028235239
Usuarios 1 e 481, Tipo: Cosseno, Taxa de Similaridade: 0.4339540010771712
Usuarios 1 e 482, Tipo: Cosseno, Taxa de Similaridade: 0.5718596019068118
Usuarios 1 e 483, Tipo: Cosseno, Taxa de Similaridade: 0.5186836039786867
Usuarios 1 e 484, Tipo: Cosseno, Taxa de Similaridade: 0.14059544541585298
Usuarios 1 e 485, Tipo: Cosseno, Taxa de Similaridade: 0.19337027960494688
Usuarios 1 e 486, Tipo: Cosseno, Taxa de Similaridade: 0.5532021494458698
Usuarios 1 e 487, Tipo: Cosseno, Taxa de Similaridade: 0.33356618093357443
Usuarios 1 e 488, Tipo: Cosseno, Taxa de Similaridade: 0.3326851765110984
Usuarios 1 e 489, Tipo: Cosseno, Taxa de Similaridade: 0.3437646661077474
Usuarios 1 e 490, Tipo: Cosseno, Taxa de Similaridade: 0.16705531853665284
Usuarios 1 e 491, Tipo: Cosseno, Taxa de Similaridade: 0.42232678334627
Usuarios 1 e 492, Tipo: Cosseno, Taxa de Similaridade: 0.5982699964848059
Usuarios 1 e 493, Tipo: Cosseno, Taxa de Similaridade: 0.570918626197484
Usuarios 1 e 494, Tipo: Cosseno, Taxa de Similaridade: 0.5156592036150535
Usuarios 1 e 495, Tipo: Cosseno, Taxa de Similaridade: 0.34742913409667325
Usuarios 1 e 496, Tipo: Cosseno, Taxa de Similaridade: 0.0727346080877479
Usuarios 1 e 497, Tipo: Cosseno, Taxa de Similaridade: 0.37645437576155677
Usuarios 1 e 498, Tipo: Cosseno, Taxa de Similaridade: 0.32359004779505324
Usuarios 1 e 499, Tipo: Cosseno, Taxa de Similaridade: 0.49720931488974207
Usuarios 1 e 500, Tipo: Cosseno, Taxa de Similaridade: 0.39694970151346276
Usuarios 1 e 501, Tipo: Cosseno, Taxa de Similaridade: 0.6335306351328249
Usuarios 1 e 502, Tipo: Cosseno, Taxa de Similaridade: 0.028405388441314707
Usuarios 1 e 503, Tipo: Cosseno, Taxa de Similaridade: 0.3805124882977238
Usuarios 1 e 504, Tipo: Cosseno, Taxa de Similaridade: 0.7012306534471878
Usuarios 1 e 505, Tipo: Cosseno, Taxa de Similaridade: 0.447405003549529
Usuarios 1 e 506, Tipo: Cosseno, Taxa de Similaridade: 0.1158483796613628
Usuarios 1 e 507, Tipo: Cosseno, Taxa de Similaridade: 0.43927278698364136
Usuarios 1 e 508, Tipo: Cosseno, Taxa de Similaridade: 0.46896920453246416
Usuarios 1 e 509, Tipo: Cosseno, Taxa de Similaridade: 0.4055075192780127
Usuarios 1 e 510, Tipo: Cosseno, Taxa de Similaridade: 0.5761327607370019
Usuarios 1 e 511, Tipo: Cosseno, Taxa de Similaridade: 0.33995806329249734
Usuarios 1 e 512, Tipo: Cosseno, Taxa de Similaridade: 0.49772063619366075
Usuarios 1 e 513, Tipo: Cosseno, Taxa de Similaridade: 0.5228492495957475
Usuarios 1 e 514, Tipo: Cosseno, Taxa de Similaridade: 0.5870646788091365
Usuarios 1 e 515, Tipo: Cosseno, Taxa de Similaridade: 0.17467923794797457
Usuarios 1 e 516, Tipo: Cosseno, Taxa de Similaridade: 0.4902175710446532
Usuarios 1 e 517, Tipo: Cosseno, Taxa de Similaridade: 0.5410487161989964
Usuarios 1 e 518, Tipo: Cosseno, Taxa de Similaridade: 0.5425215366999145
Usuarios 1 e 519, Tipo: Cosseno, Taxa de Similaridade: 0.3389392908944959
Usuarios 1 e 520, Tipo: Cosseno, Taxa de Similaridade: 0.8643247284442577
Usuarios 1 e 521, Tipo: Cosseno, Taxa de Similaridade: 0.16280481626623955
Usuarios 1 e 522, Tipo: Cosseno, Taxa de Similaridade: 0.3530942604361906
Usuarios 1 e 523, Tipo: Cosseno, Taxa de Similaridade: 0.08103071385803413
Usuarios 1 e 524, Tipo: Cosseno, Taxa de Similaridade: 0.337275274862055
Usuarios 1 e 525, Tipo: Cosseno, Taxa de Similaridade: 0.7540158512274664
Usuarios 1 e 526, Tipo: Cosseno, Taxa de Similaridade: 0.39224784929434214
Usuarios 1 e 527, Tipo: Cosseno, Taxa de Similaridade: 0.23483061114574175
Usuarios 1 e 528, Tipo: Cosseno, Taxa de Similaridade: 0.9106111624769254
Usuarios 1 e 529, Tipo: Cosseno, Taxa de Similaridade: 0.30257197361492316
Usuarios 1 e 530, Tipo: Cosseno, Taxa de Similaridade: 0.504075379672735
Usuarios 1 e 531, Tipo: Cosseno, Taxa de Similaridade: 0.6402432359509462
Usuarios 1 e 532, Tipo: Cosseno, Taxa de Similaridade: 0.7831866678938865
Usuarios 1 e 533, Tipo: Cosseno, Taxa de Similaridade: 0.6373006963577623
Usuarios 1 e 534, Tipo: Cosseno, Taxa de Similaridade: 0.28012633300284573
Usuarios 1 e 535, Tipo: Cosseno, Taxa de Similaridade: 0.1347007747150628
Usuarios 1 e 536, Tipo: Cosseno, Taxa de Similaridade: 0.19974267296504283
Usuarios 1 e 537, Tipo: Cosseno, Taxa de Similaridade: 0.32211661254875074
Usuarios 1 e 538, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 539, Tipo: Cosseno, Taxa de Similaridade: 0.3349712272352997
Usuarios 1 e 540, Tipo: Cosseno, Taxa de Similaridade: 0.5808897962661312
Usuarios 1 e 541, Tipo: Cosseno, Taxa de Similaridade: 0.5818383287833453
Usuarios 1 e 542, Tipo: Cosseno, Taxa de Similaridade: 0.07793830657866016
Usuarios 1 e 543, Tipo: Cosseno, Taxa de Similaridade: 0.40927117214379016
Usuarios 1 e 544, Tipo: Cosseno, Taxa de Similaridade: 0.6351938569622305
Usuarios 1 e 545, Tipo: Cosseno, Taxa de Similaridade: 0.819643440706628
Usuarios 1 e 546, Tipo: Cosseno, Taxa de Similaridade: 0.7319140259970246
Usuarios 1 e 547, Tipo: Cosseno, Taxa de Similaridade: 0.4726543057746472
Usuarios 1 e 548, Tipo: Cosseno, Taxa de Similaridade: 0.5466775282649162
Usuarios 1 e 549, Tipo: Cosseno, Taxa de Similaridade: 0.6722261924770435
Usuarios 1 e 550, Tipo: Cosseno, Taxa de Similaridade: 0.6274460972685066
Usuarios 1 e 551, Tipo: Cosseno, Taxa de Similaridade: 0.23352011628453406
Usuarios 1 e 552, Tipo: Cosseno, Taxa de Similaridade: 0.6116129571284727
Usuarios 1 e 553, Tipo: Cosseno, Taxa de Similaridade: 0.5061024879455129
Usuarios 1 e 554, Tipo: Cosseno, Taxa de Similaridade: 0.2144732815371532
Usuarios 1 e 555, Tipo: Cosseno, Taxa de Similaridade: 0.18040868937783766
Usuarios 1 e 556, Tipo: Cosseno, Taxa de Similaridade: 0.361626416699052
Usuarios 1 e 557, Tipo: Cosseno, Taxa de Similaridade: 0.19618545862179596
Usuarios 1 e 558, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 559, Tipo: Cosseno, Taxa de Similaridade: 0.34809328242580345
Usuarios 1 e 560, Tipo: Cosseno, Taxa de Similaridade: 0.18399674779155964
Usuarios 1 e 561, Tipo: Cosseno, Taxa de Similaridade: 0.4198433249636694
Usuarios 1 e 562, Tipo: Cosseno, Taxa de Similaridade: 0.4415337660538181
Usuarios 1 e 563, Tipo: Cosseno, Taxa de Similaridade: 0.22344655051904747
Usuarios 1 e 564, Tipo: Cosseno, Taxa de Similaridade: 0.21057484338986446
Usuarios 1 e 565, Tipo: Cosseno, Taxa de Similaridade: 0.6094466807946294
Usuarios 1 e 566, Tipo: Cosseno, Taxa de Similaridade: 0.5995919212453699
Usuarios 1 e 567, Tipo: Cosseno, Taxa de Similaridade: 0.3150368381058347
Usuarios 1 e 568, Tipo: Cosseno, Taxa de Similaridade: 0.2511870475946832
Usuarios 1 e 569, Tipo: Cosseno, Taxa de Similaridade: 0.7261525797098747
Usuarios 1 e 570, Tipo: Cosseno, Taxa de Similaridade: 0.4382060902728156
Usuarios 1 e 571, Tipo: Cosseno, Taxa de Similaridade: 0.13685579829652264
Usuarios 1 e 572, Tipo: Cosseno, Taxa de Similaridade: 0.6967046909629107
Usuarios 1 e 573, Tipo: Cosseno, Taxa de Similaridade: 0.5827713830431633
Usuarios 1 e 574, Tipo: Cosseno, Taxa de Similaridade: 0.14095313655248437
Usuarios 1 e 575, Tipo: Cosseno, Taxa de Similaridade: 0.7245842380349198
Usuarios 1 e 576, Tipo: Cosseno, Taxa de Similaridade: 0.41430892683625686
Usuarios 1 e 577, Tipo: Cosseno, Taxa de Similaridade: 0.49657023068948464
Usuarios 1 e 578, Tipo: Cosseno, Taxa de Similaridade: 0.18018501533229644
Usuarios 1 e 579, Tipo: Cosseno, Taxa de Similaridade: 0.6836094341386123
Usuarios 1 e 580, Tipo: Cosseno, Taxa de Similaridade: 0.28420418901214345
Usuarios 1 e 581, Tipo: Cosseno, Taxa de Similaridade: 0.23475937856870335
Usuarios 1 e 582, Tipo: Cosseno, Taxa de Similaridade: 0.6869826798299212
Usuarios 1 e 583, Tipo: Cosseno, Taxa de Similaridade: 0.3267352521428729
Usuarios 1 e 584, Tipo: Cosseno, Taxa de Similaridade: 0.4941348458409402
Usuarios 1 e 585, Tipo: Cosseno, Taxa de Similaridade: 0.5982450410642968
Usuarios 1 e 586, Tipo: Cosseno, Taxa de Similaridade: 0.44033686969285946
Usuarios 1 e 587, Tipo: Cosseno, Taxa de Similaridade: 0.39758781700336676
Usuarios 1 e 588, Tipo: Cosseno, Taxa de Similaridade: 0.42488551754464937
Usuarios 1 e 589, Tipo: Cosseno, Taxa de Similaridade: 0.5845535135000393
Usuarios 1 e 590, Tipo: Cosseno, Taxa de Similaridade: 0.014572293989138202
Usuarios 1 e 591, Tipo: Cosseno, Taxa de Similaridade: 0.4650348332685868
Usuarios 1 e 592, Tipo: Cosseno, Taxa de Similaridade: 0.4324877514536384
Usuarios 1 e 593, Tipo: Cosseno, Taxa de Similaridade: 0.4906016595928205
Usuarios 1 e 594, Tipo: Cosseno, Taxa de Similaridade: 0.426781441430969
Usuarios 1 e 595, Tipo: Cosseno, Taxa de Similaridade: 0.7810926339432515
Usuarios 1 e 596, Tipo: Cosseno, Taxa de Similaridade: 0.364761057431292
Usuarios 1 e 597, Tipo: Cosseno, Taxa de Similaridade: 0.3399683072129027
Usuarios 1 e 598, Tipo: Cosseno, Taxa de Similaridade: 0.18281182292940806
Usuarios 1 e 599, Tipo: Cosseno, Taxa de Similaridade: 0.268466893840713
Usuarios 1 e 600, Tipo: Cosseno, Taxa de Similaridade: 0.6073969519159567
Usuarios 1 e 601, Tipo: Cosseno, Taxa de Similaridade: 0.2017429664922295
Usuarios 1 e 602, Tipo: Cosseno, Taxa de Similaridade: 0.2813385873105696
Usuarios 1 e 603, Tipo: Cosseno, Taxa de Similaridade: 0.16963894051588177
Usuarios 1 e 604, Tipo: Cosseno, Taxa de Similaridade: 0.4297634782813253
Usuarios 1 e 605, Tipo: Cosseno, Taxa de Similaridade: 0.0550696189558728
Usuarios 1 e 606, Tipo: Cosseno, Taxa de Similaridade: 0.39909849881465914
Usuarios 1 e 607, Tipo: Cosseno, Taxa de Similaridade: 0.4783875998203709
Usuarios 1 e 608, Tipo: Cosseno, Taxa de Similaridade: 0.1868110177043253
Usuarios 1 e 609, Tipo: Cosseno, Taxa de Similaridade: 0.2659702713008203
Usuarios 1 e 610, Tipo: Cosseno, Taxa de Similaridade: 0.6034339870679543
