id,name,show1,show2,show3,show4,show5,show6,show7,show8,show9,show10
525,Willam,0,68,0,0,0,0,0,99,0,0
526,Al,0,40,0,68,0,0,0,23,68,50
527,Aloysius,58,0,0,0,0,0,37,0,57,49
528,Alvie,87,43,0,0,94,0,0,91,29,0
529,Anna,0,22,93,0,0,89,24,47,2,0
530,Art,0,95,83,0,0,42,79,58,0,0
531,Augustine,0,36,0,0,0,36,0,56,13,17
532,Bailey,16,26,0,0,18,0,63,70,0,0
533,Benjaman,58,91,0,0,50,87,3,67,24,96
534,Beverly,0,0,38,0,33,28,0,0,0,0
535,Bishop,0,0,0,0,0,0,78,0,10,0
536,Clair,0,0,41,57,22,42,0,0,90,0
537,Cloyd,26,0,0,0,68,93,0,0,35,40
538,Coleman,0,0,21,0,0,44,0,0,9,3
539,Dana,0,97,0,27,0,82,0,4,0,4
540,Duncan,85,15,0,78,71,0,0,14,0,93
541,Dwight,49,88,0,82,38,58,0,0,0,0
542,Emile,0,0,0,0,0,0,3,5,0,48
543,Evert,83,0,36,0,0,98,0,50,41,0
544,Henderson,26,9,0,0,0,0,0,98,21,64
545,Hunter,25,46,0,12,0,0,0,98,0,21
546,Jean,60,45,11,58,0,28,0,48,8,16
547,Lem,0,0,12,97,77,37,0,0,0,0
548,Luis,0,28,0,40,0,85,0,81,47,1
549,Mathias,0,0,0,0,0,0,0,63,0,0
550,Maynard,88,89,99,62,0,0,83,57,11,5
551,Miguel,0,0,45,59,0,0,74,0,0,0
552,Mortimer,2,45,94,90,43,45,0,59,0,0
553,Nels,0,0,0,0,99,0,20,0,0,0
554,Norris,25,3,0,0,0,0,0,11,71,14
555,Pat,7,0,0,26,0,9,56,3,66,44
556,Phil,0,38,0,91,0,0,0,0,0,0
557,Rush,0,43,53,0,0,0,0,6,70,0
558,Santiago,0,0,0,0,0,12,0,0,0,67
559,Sol,74,98,97,0,0,0,3,0,66,0
560,Sydney,0,34,100,44,0,20,0,0,37,21
561,Thaddeus,77,0,0,49,0,74,0,26,0,49
562,Thornton,0,68,35,89,37,0,0,0,0,76
563,Tim,58,0,57,21,0,66,58,0,75,0
564,Travis,6,20,30,90,0,80,0,0,70,31
565,Truman,36,0,63,0,68,0,74,77,0,97
566,Watson,0,92,0,0,99,0,28,0,0,30
567,Webb,94,0,96,0,41,78,0,0,0,8
568,Wellington,0,64,0,0,0,65,63,0,34,44
569,Winfred,22,0,10,93,66,0,0,41,0,0
570,Wylie,82,61,0,0,32,0,0,0,99,0
571,Alec,0,59,0,0,0,85,0,0,57,96
572,Basil,0,60,0,45,19,0,97,71,34,0
573,Baxter,13,72,0,16,8,96,73,100,0,92
574,Bertrand,0,0,0,43,0,0,0,0,24,56
575,Buford,0,0,0,37,0,0,30,96,0,0
576,Burr,49,20,0,0,80,84,0,0,79,0
577,Cleveland,0,77,0,0,57,28,99,2,4,0
578,Colonel,9,64,43,0,0,99,0,0,43,49
579,Dempsey,0,0,0,0,40,0,0,95,59,28
580,Early,0,0,0,0,28,30,67,0,0,16
581,Ellsworth,23,0,0,94,0,27,39,0,81,71
582,Fate,28,77,62,0,7,0,49,94,0,60
583,Finley,0,96,40,0,0,40,61,0,23,0
584,Gabe,0,95,0,0,0,85,54,48,0,21
585,Garland,12,86,23,49,0,0,0,25,4,0
586,Gerald,55,79,0,71,0,6,0,0,79,0
587,Herschel,71,0,33,0,18,0,0,0,0,0
588,Hezekiah,0,6,40,0,55,0,0,0,0,0
589,Justus,0,45,17,0,0,67,0,71,0,0
590,Lindsey,2,0,29,0,0,0,0,0,0,34
591,Marcellus,84,68,0,0,0,0,78,0,0,0
592,Olaf,33,82,16,0,0,0,0,0,19,0
593,Olin,0,62,41,27,94,0,89,0,0,90
594,Pablo,0,0,68,53,0,0,19,44,0,38
595,Rolland,0,8,0,11,29,0,0,69,0,37
596,Turner,94,39,90,32,0,0,0,5,61,0
597,Verne,78,0,99,0,0,33,78,26,32,0
598,Volney,0,42,29,2,0,0,30,0,88,0
599,Williams,0,73,52,0,0,69,94,13,96,0
600,Almon,0,0,11,0,50,17,0,17,15,8
601,Alois,0,0,65,95,0,0,0,0,0,0
602,Alonza,0,0,72,0,12,84,64,34,7,0
603,Anson,48,0,66,0,0,18,0,0,0,39
604,Authur,23,73,0,0,0,0,57,0,0,0
605,Benton,0,0,0,0,0,100,59,0,62,62
606,Billie,76,0,3,78,0,14,0,0,0,0
607,Cornelious,63,21,52,9,88,64,32,0,34,71
608,Darius,2,0,89,0,61,86,0,0,87,0
609,Denis,61,5,0,28,0,0,27,0,84,48
610,Dillard,0,0,71,0,72,69,34,77,31,0
611,Doctor,0,69,0,0,0,0,71,0,89,0
612,Elvin,96,0,0,0,0,0,6,91,81,62
613,Emma,63,0,42,66,54,28,51,0,59,0
614,Eric,0,95,51,0,79,0,79,0,0,0
615,Evans,0,0,39,88,0,89,8,58,76,0
616,Gideon,0,0,0,0,96,0,23,11,0,0
617,Haywood,0,0,100,10,0,0,0,0,2,0
618,Hilliard,0,29,0,51,34,0,0,40,46,0
619,Hosea,90,53,76,0,5,0,0,0,0,0
620,Lincoln,50,0,0,0,0,0,5,68,56,0
621,Lonzo,92,80,27,0,0,0,0,63,9,99
622,Lucious,13,0,42,0,0,0,0,0,0,48
623,Lum,0,0,0,17,47,0,15,22,92,0
624,Malachi,9,53,0,23,8,0,0,96,0,30
625,Newt,58,93,0,0,0,0,37,82,79,88
626,Noel,0,0,85,0,0,27,0,0,8,50
627,Orie,0,0,18,68,9,0,0,0,23,0
628,Palmer,0,0,66,94,0,55,0,0,0,12
629,Pinkney,0,26,0,95,0,0,67,2,0,89
630,Shirley,99,0,0,57,0,5,0,0,0,87
631,Sumner,26,46,0,0,0,10,0,0,91,0
632,Terry,0,88,65,0,0,0,20,0,0,0
633,Urban,94,41,0,18,59,0,0,0,0,0
634,Uriah,0,0,21,0,0,43,0,56,0,9
635,Valentine,3,0,47,27,0,0,0,9,9,13
636,Waldo,42,38,7,0,7,0,24,84,31,80
637,Warner,85,60,0,55,0,51,0,56,74,0
638,Wong,0,0,77,27,0,97,26,74,68,0
639,Zeb,0,32,0,99,0,0,0,42,57,0
640,Abel,0,90,2,0,63,14,78,0,0,33
641,Alden,98,35,0,17,1,0,0,94,92,0
642,Archer,7,0,0,32,70,37,0,25,0,0
643,Avery,0,28,44,17,0,24,0,0,98,0
644,Carson,37,36,88,81,36,0,33,17,43,0
645,Cullen,9,45,0,0,0,75,0,0,17,63
646,Doc,49,0,46,86,46,14,20,55,48,26
647,Eben,1,0,0,33,69,36,30,5,0,0
648,Elige,0,79,0,16,61,0,0,0,50,8
649,Elizabeth,0,0,0,59,3,4,61,0,9,0
650,Elmore,57,0,0,37,0,84,0,27,32,92
651,Ernst,16,11,0,75,0,0,0,19,0,13
652,Finis,47,46,51,0,39,91,0,0,0,57
653,Freddie,39,0,0,0,0,30,0,43,0,38
654,Godfrey,88,95,83,0,0,0,8,83,0,0
655,Guss,0,0,0,0,0,0,0,0,55,0
656,Hamp,63,0,20,69,7,10,68,62,0,28
657,Hermann,0,0,98,69,46,0,0,0,48,30
658,Isadore,20,38,90,80,0,63,4,0,0,76
659,Isreal,0,0,54,0,0,1,0,80,0,0
660,Jones,0,87,0,0,51,14,57,71,48,90
661,June,0,98,93,0,36,97,0,0,61,0
662,Lacy,31,50,0,10,95,99,0,22,29,0
663,Lafe,84,86,89,0,26,100,88,95,11,0
664,Leland,44,0,0,0,32,4,71,28,81,27
665,Llewellyn,0,0,0,39,0,0,93,0,0,0
666,Ludwig,9,54,0,0,0,44,76,66,0,0
667,Manford,29,0,29,0,0,0,0,0,63,45
668,Maxwell,54,0,48,40,23,45,0,16,61,0
669,Minnie,0,52,46,0,0,0,94,40,55,40
670,Obie,0,0,7,89,0,0,0,22,94,0
671,Octave,75,0,0,33,99,0,0,32,91,0
672,Orrin,38,0,0,66,7,0,0,0,0,0
673,Ossie,60,0,61,0,0,67,0,18,81,0
674,Oswald,0,47,67,0,0,0,0,0,0,47
675,Park,62,95,5,83,19,0,1,0,0,19
676,Parley,0,0,0,91,0,46,51,26,0,0
677,Ramon,0,89,97,0,92,98,80,56,0,0
678,Rice,0,53,0,0,93,0,0,0,95,81
679,Stonewall,53,46,0,24,42,28,36,43,0,78
680,Theo,99,0,24,34,0,38,0,60,0,86
681,Tillman,0,0,48,94,23,0,0,3,20,100
682,Addie,83,8,62,0,0,0,31,39,0,86
683,Aron,57,33,0,0,0,25,0,0,5,12
684,Ashley,0,0,23,74,25,15,35,0,43,37
685,Bernhard,3,19,0,97,0,65,10,0,55,0
686,Bertie,0,19,33,77,0,31,0,0,82,0
687,Berton,0,0,48,0,58,28,0,91,0,0
688,Buster,0,0,0,0,5,26,0,0,44,33
689,Butler,0,60,19,88,0,0,96,0,60,0
690,Carleton,65,30,0,35,19,53,44,0,0,0
691,Carrie,5,0,0,0,0,0,59,0,1,0
692,Clara,0,75,0,26,9,0,27,0,35,20
693,Clarance,0,95,21,68,49,0,46,64,0,0
694,Clare,81,56,81,86,0,43,0,0,93,0
695,Crawford,0,47,0,0,41,0,41,89,0,59
696,Danial,0,7,55,0,0,0,0,0,76,0
697,Dayton,0,0,17,61,3,0,0,23,0,86
698,Dolphus,22,66,0,19,0,79,53,0,18,73
699,Elder,57,0,59,46,4,40,0,0,0,31
700,Ephriam,67,0,0,90,0,0,54,63,0,0
701,Fayette,0,89,68,55,0,0,0,52,9,24
702,Felipe,0,59,62,30,95,23,0,55,0,0
703,Fernando,0,88,88,68,0,42,0,0,0,0
704,Flem,35,0,65,0,66,57,0,46,81,0
705,Florence,0,0,0,0,0,45,45,68,0,0
706,Ford,93,0,100,94,54,0,44,96,0,0
707,Harlan,77,0,62,60,0,0,0,0,36,0
708,Hayes,0,0,81,55,19,0,0,54,85,15
709,Henery,67,0,0,0,0,91,97,0,0,0
710,Hoy,0,16,0,19,0,0,39,54,0,0
711,Huston,84,89,0,74,73,73,0,79,0,0
712,Ida,0,0,0,84,0,0,0,86,21,95
713,Ivory,51,0,26,56,91,47,74,0,0,0
714,Jonah,0,0,82,0,0,96,31,34,17,27
715,Justin,69,100,0,0,0,6,97,48,89,0
716,Lenard,6,23,17,85,81,0,0,44,17,0
717,Leopold,0,26,0,38,0,51,0,19,0,81
718,Lionel,41,0,21,79,56,61,0,0,0,0
719,Manley,75,89,0,0,87,0,65,0,79,0
720,Marquis,0,0,0,44,0,93,0,0,0,82
721,Marshal,0,36,0,0,26,18,98,0,0,42
722,Mart,93,57,0,0,0,0,0,0,0,0
723,Odie,56,38,79,45,0,30,0,2,91,0
724,Olen,39,22,59,17,30,0,0,0,0,0
725,Oral,0,10,99,81,0,0,34,65,68,0
726,Orley,0,0,24,13,92,10,0,0,82,4
727,Otha,0,0,61,0,54,81,70,0,9,44
728,Press,0,56,0,0,65,0,23,47,44,1
729,Price,12,0,89,81,33,61,28,0,0,0
730,Quincy,43,0,0,81,0,0,0,0,0,0
731,Randall,0,0,79,0,70,0,2,0,0,0
732,Rich,0,20,49,0,26,20,0,24,61,0
733,Richmond,60,0,70,0,0,0,19,87,53,77
734,Romeo,11,0,0,0,0,95,29,9,58,0
735,Russel,0,6,0,30,0,0,7,0,0,32
736,Rutherford,0,62,0,58,42,88,74,0,89,26
737,Shade,89,0,0,10,3,0,0,0,4,0
738,Shelby,31,71,22,30,78,17,0,0,0,0
739,Solon,0,0,49,5,0,0,0,52,0,0
740,Thurman,0,0,29,62,0,40,25,49,70,0
741,Tilden,0,0,3,62,88,0,0,8,0,10
742,Troy,57,0,33,27,0,0,17,0,61,0
743,Woodson,16,0,48,0,79,0,40,0,72,0
744,Worth,0,68,32,0,0,24,42,37,0,0
745,Aden,5,0,0,41,39,0,0,0,71,9
746,Alcide,64,64,0,0,75,0,17,0,87,18
747,Alf,0,0,69,0,96,2,0,58,93,74
748,Algie,0,0,0,0,73,24,27,14,0,27
749,Arlie,0,59,22,9,0,0,0,0,0,0
750,Bart,0,2,9,0,13,0,99,0,65,52
751,Bedford,0,37,0,22,0,50,12,0,0,0
752,Benito,59,0,77,0,75,39,9,0,0,0
753,Billy,0,86,0,0,52,45,71,61,29,10
754,Bird,46,33,71,23,0,85,0,100,27,0
755,Birt,94,47,88,0,0,0,27,88,59,14
756,Bruno,0,90,0,20,49,0,0,0,28,0
757,Burley,0,0,61,34,71,0,0,0,61,0
758,Chancy,34,0,0,17,0,70,29,70,26,38
759,Claus,76,0,84,0,0,9,50,28,86,0
760,Cliff,93,0,73,0,0,51,0,49,0,0
761,Clovis,0,0,0,0,0,0,10,96,0,100
762,Connie,91,69,0,97,89,0,0,0,0,0
763,Creed,0,99,0,0,26,0,0,99,17,0
764,Delos,99,3,0,5,89,0,0,24,78,0
765,Duke,0,0,0,0,95,0,0,0,0,11
766,Eber,0,79,0,0,70,6,28,0,0,60
767,Eligah,0,16,0,81,53,37,32,0,86,14
768,Elliot,0,0,36,94,18,0,0,0,0,52
769,Elton,45,10,69,77,0,40,7,0,21,53
770,Emmitt,35,0,98,0,60,0,0,0,0,0
771,Gene,79,57,0,76,53,0,74,82,0,37
772,Golden,65,37,0,46,4,49,49,74,0,0
773,Hal,71,92,72,0,69,0,0,18,5,65
774,Hardin,73,84,0,0,78,81,0,59,0,16
775,Harman,0,0,0,0,0,0,0,94,38,0
776,Hervey,71,0,0,75,0,0,94,0,0,8
777,Hollis,0,84,24,0,0,0,0,0,0,63
778,Ivey,0,56,46,0,0,0,0,0,11,80
779,Jennie,50,0,39,0,0,22,0,0,100,91
780,Len,98,0,44,0,0,65,0,76,23,66
781,Lindsay,0,63,50,52,0,36,16,85,95,0
782,Lonie,5,0,0,88,0,3,0,0,4,0
783,Lyle,0,0,0,0,2,0,40,3,83,0
784,Mac,0,0,0,97,0,85,58,0,0,0
785,Mal,41,19,0,0,83,22,0,35,0,99
786,Math,71,5,0,0,60,0,62,0,0,63
787,Miller,0,0,82,0,0,0,87,81,0,0
788,Orson,0,0,96,0,0,0,0,73,81,0
789,Osborne,0,87,47,0,0,60,94,0,0,0
790,Percival,0,0,15,0,0,76,0,0,0,0
791,Pleas,88,34,38,76,11,2,57,0,63,35
792,Ples,0,0,0,97,80,0,65,70,0,0
793,Rafael,15,61,58,55,33,0,85,49,34,41
794,Raoul,0,0,33,76,0,14,0,76,0,0
795,Roderick,23,0,0,0,12,62,0,0,28,56
796,Rose,0,57,0,78,0,0,0,0,0,0
797,Shelton,0,40,0,0,76,0,0,0,6,0
798,Sid,2,0,0,0,0,0,12,57,0,69
799,Theron,35,93,35,0,0,0,8,0,0,0
800,Tobias,0,43,0,0,70,58,0,47,42,0
801,Toney,18,0,26,2,0,0,0,31,37,0
802,Tyler,0,20,23,0,2,0,48,65,0,9
803,Vance,75,84,88,69,0,80,87,11,58,57
804,Vivian,41,0,0,14,100,0,75,9,0,32
805,Walton,0,1,0,0,0,0,49,23,0,0
806,Watt,0,0,0,0,0,0,0,0,50,0
807,Weaver,73,78,45,15,0,43,0,0,0,59
808,Wilton,0,0,0,39,33,29,36,100,84,0
809,Adolf,0,16,0,0,0,0,90,0,15,31
810,Albin,0,0,27,53,0,0,0,0,0,0
811,Albion,40,0,0,67,0,79,0,10,72,0
812,Allison,0,65,52,78,0,3,27,96,13,0
813,Alpha,0,81,0,77,0,0,0,0,4,47
814,Alpheus,0,80,79,85,85,0,0,0,61,0
815,Anastacio,0,25,57,56,0,35,7,0,33,0
816,Andre,0,4,82,74,0,56,0,97,0,42
817,Annie,0,20,83,0,0,0,39,0,0,0
818,Arlington,95,0,100,38,65,18,0,0,0,0
819,Armand,0,0,47,0,44,3,0,32,70,87
820,Asberry,70,0,0,10,0,0,0,0,0,1
821,Asbury,88,67,0,0,0,0,0,57,99,18
822,Asher,82,87,88,37,0,0,0,92,0,12
823,Augustin,10,0,98,49,33,0,100,0,45,92
824,Auther,62,73,53,0,0,64,0,0,18,40
825,Author,0,49,99,85,0,61,0,0,0,0
826,Ballard,0,0,0,5,0,0,0,0,95,89
827,Blas,0,3,0,52,25,0,0,0,0,75
828,Caesar,0,0,75,0,0,51,0,0,0,65
829,Candido,13,0,0,0,18,0,87,0,66,0
830,Cato,89,0,0,36,28,0,0,6,0,45
831,Clarke,10,0,13,0,21,54,4,0,26,72
832,Clemente,0,56,0,0,0,95,58,62,20,0
833,Colin,0,0,27,72,0,9,0,0,78,12
834,Commodore,0,2,0,43,0,21,0,0,100,26
835,Cora,0,0,0,0,0,0,0,0,0,0
836,Coy,0,21,50,0,65,28,0,71,66,0
837,Cruz,0,36,0,22,52,0,0,0,0,29
838,Curt,0,5,0,0,5,0,0,77,0,4
839,Damon,87,0,26,78,74,53,35,0,89,60
840,Davie,0,0,46,56,0,8,0,0,24,0
841,Delmar,43,0,0,0,15,41,0,0,0,7
842,Dexter,0,28,0,0,0,60,0,0,0,39
843,Dora,0,0,0,0,0,0,89,0,0,0
844,Doss,51,0,44,0,95,78,0,0,67,0
845,Drew,16,15,3,0,0,87,38,0,0,0
846,Edson,0,0,94,0,66,69,34,30,41,74
847,Elam,20,0,18,18,0,57,0,58,93,86
848,Elihu,0,0,58,0,0,0,0,31,10,0
849,Eliza,0,0,93,22,24,79,0,32,0,0
850,Elsie,0,98,0,0,20,93,0,38,66,0
851,Erie,100,85,67,0,100,20,36,0,0,0
852,Ernie,0,67,22,38,0,63,79,0,8,0
853,Ethel,29,0,0,62,88,0,43,0,0,46
854,Ferd,72,0,0,48,2,0,39,0,36,0
855,Friend,55,86,0,13,0,0,0,44,59,0
856,Garry,39,0,0,12,16,53,7,0,0,96
857,Gary,8,0,19,0,53,0,18,0,8,0
858,Grace,0,0,0,48,0,0,73,0,0,16
859,Gustaf,50,38,91,46,63,23,0,26,0,0
860,Hallie,0,0,0,0,5,34,0,0,67,96
861,Hampton,0,43,0,0,2,0,0,35,50,53
862,Harrie,0,0,0,0,0,0,0,65,0,18
863,Hattie,0,0,0,0,0,33,0,0,61,54
864,Hence,67,0,0,76,0,0,0,20,0,0
865,Hillard,67,0,78,39,19,0,0,76,0,25
866,Hollie,51,68,44,0,8,0,0,0,76,0
867,Holmes,46,14,81,16,60,0,0,0,0,96
868,Hope,94,86,0,0,13,89,0,0,0,0
869,Hyman,98,76,0,16,30,79,59,0,26,63
870,Ishmael,32,0,64,0,0,0,0,0,0,57
871,Jarrett,0,9,86,0,41,0,0,18,0,0
872,Jessee,0,83,0,0,0,0,71,0,0,2
873,Joeseph,0,0,100,70,0,0,96,0,0,0
874,Junious,35,16,0,0,71,0,89,0,59,0
875,Kirk,0,22,0,0,0,0,60,0,0,10
876,Levy,51,77,70,0,0,0,0,0,0,82
877,Mervin,0,0,91,6,0,66,60,0,50,30
878,Michel,0,42,0,0,91,0,12,0,78,9
879,Milford,94,69,0,4,52,43,99,76,13,88
880,Mitchel,0,0,23,0,0,0,73,88,0,62
881,Nellie,0,0,50,0,0,0,0,0,0,0
882,Noble,0,72,0,0,95,33,94,0,97,43
883,Obed,0,12,88,93,96,0,0,7,99,22
884,Oda,70,53,6,0,37,5,6,0,58,0
885,Orren,0,90,0,17,0,80,79,0,0,48
886,Ottis,33,0,92,41,24,0,0,87,21,0
887,Rafe,43,23,91,0,0,0,23,0,0,38
888,Redden,27,68,0,0,0,7,0,0,19,57
889,Reese,0,0,0,8,29,95,0,0,0,0
890,Rube,29,0,13,76,9,46,0,0,0,0
891,Ruby,0,86,0,0,15,0,27,0,0,0
892,Rupert,0,0,0,0,0,0,0,98,59,0
893,Salomon,0,0,12,15,0,29,23,0,80,100
894,Sammie,10,2,43,25,0,0,0,0,0,0
895,Sanders,0,0,30,17,0,43,0,0,0,60
896,Soloman,67,0,0,0,0,78,44,0,0,0
897,Stacy,65,0,0,42,33,0,66,0,0,32
898,Stanford,0,95,0,43,94,75,93,0,0,43
899,Stanton,0,0,0,0,0,0,10,74,0,0
900,Thad,37,0,0,0,19,0,0,67,71,38
901,Titus,2,0,0,87,0,0,47,6,53,0
902,Tracy,81,4,0,32,0,0,0,71,98,72
903,Vernie,0,0,67,0,0,0,0,0,0,3
904,Wendell,20,24,0,70,0,38,0,0,0,95
905,Wilhelm,26,0,0,25,0,0,40,0,0,0
906,Willian,0,91,0,0,0,0,0,0,0,83
907,Yee,76,68,0,10,0,0,0,0,20,66
908,Zeke,87,0,15,0,0,84,62,0,56,0
909,Ab,0,38,0,68,89,0,0,0,30,0
910,Abbott,5,77,0,0,45,0,39,0,0,15
911,Agustus,0,0,76,19,0,67,9,15,0,48
912,Albertus,0,0,0,37,48,63,0,93,0,0
913,Almer,0,5,0,94,63,31,0,0,19,19
914,Alphonso,0,16,61,0,0,0,7,0,55,0
915,Alvia,83,12,0,25,0,0,35,0,0,0
916,Artie,0,0,55,65,22,15,75,63,0,0
917,Arvid,0,0,42,51,79,18,0,0,0,0
918,Ashby,75,0,0,30,0,0,0,0,31,39
919,Augusta,85,19,0,91,7,0,0,0,34,0
920,Aurthur,0,58,0,60,0,88,0,0,0,0
921,Babe,0,38,0,0,58,0,2,0,0,0
922,Baldwin,0,18,0,77,0,0,8,0,88,11
923,Barnett,79,0,30,13,0,0,0,58,0,59
924,Bartholomew,0,0,0,37,53,0,0,0,1,65
925,Barton,0,0,53,98,0,0,0,0,0,79
926,Bernie,49,37,0,0,25,19,0,0,0,81
927,Blaine,0,0,0,0,92,0,88,38,0,0
928,Boston,45,57,0,29,0,63,0,0,15,0
929,Brad,0,66,0,47,30,51,0,0,94,0
930,Bradford,74,0,0,0,0,0,0,67,76,0
931,Bradley,29,0,0,0,53,0,0,12,42,0
932,Brooks,0,0,0,0,23,0,95,9,28,53
933,Buck,10,9,0,29,0,48,18,0,0,0
934,Budd,0,0,0,0,0,10,99,70,81,0
935,Ceylon,47,0,0,0,21,0,0,26,0,0
936,Chalmers,50,0,83,11,98,0,37,0,0,13
937,Chesley,27,0,0,84,37,76,0,0,21,0
938,Chin,71,20,0,97,8,41,0,37,0,0
939,Cleo,35,77,0,86,95,3,0,0,0,72
940,Crockett,0,0,62,0,12,10,0,0,0,0
941,Cyril,0,28,0,24,0,0,0,79,0,46
942,Daisy,54,75,0,0,44,0,0,99,0,46
943,Denver,0,0,0,20,97,0,47,14,0,11
944,Dow,0,0,0,82,0,61,100,0,0,46
945,Duff,0,3,0,0,0,0,0,0,0,0
946,Edie,30,29,23,69,0,0,18,99,70,53
947,Edith,71,0,0,75,44,10,0,0,0,72
948,Elick,40,84,23,97,76,24,0,60,0,0
949,Elie,0,11,0,0,9,0,0,0,0,0
950,Eliga,0,0,90,49,0,85,0,0,0,0
951,Eliseo,85,79,0,0,77,0,0,74,58,16
952,Elroy,83,0,65,0,86,0,0,29,25,0
953,Ely,0,25,0,0,58,0,22,0,24,85
954,Ennis,11,55,56,0,42,0,0,0,0,66
955,Enrique,0,82,27,0,0,0,0,0,0,0
956,Erasmus,10,38,21,0,0,0,73,36,0,93
957,Esau,53,49,0,32,0,0,0,47,58,0
958,Everette,0,85,13,2,0,66,30,0,0,77
959,Firman,0,15,27,79,4,0,77,0,0,79
960,Fleming,0,46,0,34,86,0,50,71,66,0
961,Flora,0,0,14,0,0,0,38,0,47,67
962,Gardner,0,57,0,45,46,10,90,34,0,31
963,Gee,0,88,0,0,80,22,33,0,50,0
964,Gorge,100,0,1,0,27,0,0,0,84,0
965,Gottlieb,0,0,0,27,0,96,38,0,0,27
966,Gregorio,0,0,0,0,63,0,94,98,0,12
967,Gregory,17,27,0,10,0,0,0,74,40,86
968,Gustavus,92,81,0,97,86,58,41,0,0,62
969,Halsey,62,0,91,45,0,0,0,0,1,99
970,Handy,71,19,69,44,42,38,80,0,76,69
971,Hardie,26,33,0,28,96,0,0,0,30,85
972,Harl,0,80,0,0,0,78,0,0,0,29
973,Hayden,0,21,24,34,35,2,0,0,0,79
974,Hays,62,0,0,69,66,0,0,0,0,0
975,Hermon,0,0,10,46,0,38,0,0,60,0
976,Hershel,0,8,0,56,52,0,0,0,0,15
977,Holly,23,0,0,20,0,24,0,0,95,0
978,Hosteen,78,31,0,0,0,70,0,0,82,27
979,Hoyt,0,16,61,87,36,20,34,0,69,34
980,Hudson,96,0,94,0,32,78,80,0,0,32
981,Huey,20,0,0,0,0,25,97,0,7,0
982,Humphrey,41,8,66,25,28,66,58,36,93,0
983,Hunt,41,33,63,0,19,0,0,0,28,5
984,Hyrum,58,0,79,74,0,72,0,0,83,0
985,Irven,0,0,0,0,21,75,35,0,56,0
986,Isam,0,64,61,0,77,57,0,13,11,0
987,Ivy,0,89,86,0,100,0,0,0,0,98
988,Jabez,0,0,97,49,75,31,47,0,0,88
989,Jewel,7,91,0,0,0,37,71,0,92,0
990,Jodie,2,0,39,0,0,0,77,0,0,26
991,Judd,42,0,0,57,0,0,83,0,0,25
992,Julious,0,79,0,0,70,64,0,0,0,0
993,Justice,0,91,0,24,0,0,12,0,0,98
994,Katherine,89,49,0,50,8,0,0,8,0,0
995,Kelly,0,0,0,0,0,0,76,48,88,38
996,Kit,49,0,0,79,0,0,0,79,0,68
997,Knute,0,0,0,9,23,0,0,58,0,41
998,Lavern,0,0,8,60,55,98,0,0,62,0
999,Lawyer,51,85,0,0,0,0,68,87,0,32
1000,Layton,47,52,30,0,0,94,39,0,0,80
1001,John,0,77,31,0,73,0,84,0,30,49
1002,William,0,0,56,69,77,0,86,24,0,0
1003,James,50,0,0,16,0,26,0,15,96,38
1004,George,0,38,100,0,26,59,84,73,94,4
1005,Charles,2,12,0,59,57,0,0,0,0,0
1006,Frank,0,29,0,73,0,100,0,0,2,0
1007,Joseph,98,29,59,99,18,42,90,9,0,99
1008,Henry,0,57,0,6,0,24,66,0,100,0
1009,Thomas,0,43,26,62,0,2,96,22,9,7
1010,Edward,73,0,80,0,0,0,48,93,44,0
1011,Robert,74,0,0,84,0,0,98,0,32,0
1012,Harry,44,72,76,29,0,0,14,0,54,0
1013,Walter,81,94,99,24,0,0,0,0,26,0
1014,Arthur,0,28,0,0,0,48,0,0,0,10
1015,Fred,19,0,0,59,0,0,45,50,0,0
1016,Albert,0,69,97,31,0,4,0,89,0,0
1017,Samuel,72,64,63,29,0,9,0,52,12,70
1018,David,0,100,57,0,0,78,99,0,0,3
1019,Louis,97,0,0,0,57,18,74,0,0,30
1020,Charlie,66,0,0,90,0,12,75,50,0,64
1021,Clarence,0,77,0,0,0,0,67,18,0,0
1022,Richard,0,0,0,4,0,42,0,97,73,20
1023,Joe,0,40,25,53,0,0,91,0,81,0
1024,Andrew,0,0,0,0,10,0,22,0,87,0
1025,Ernest,0,0,50,0,0,35,60,0,0,0
1026,Will,16,0,0,97,0,0,64,63,0,16
1027,Jesse,61,0,59,74,99,0,21,0,29,2
1028,Oscar,14,19,59,92,0,39,0,0,2,0
1029,Daniel,70,0,94,32,37,0,71,93,0,0
1030,Willie,13,69,0,0,83,0,0,96,0,49
1031,Benjamin,0,0,0,0,0,45,29,41,0,0
1032,Sam,52,83,0,0,17,0,5,0,17,0
1033,Alfred,37,11,81,0,0,58,81,87,100,97
1034,Roy,37,0,0,0,44,0,0,6,0,0
1035,Lewis,0,5,67,0,0,2,0,0,0,65
1036,Frederick,23,84,0,71,96,47,0,58,0,0
1037,Peter,0,0,0,6,0,65,0,18,0,34
1038,Elmer,95,17,9,41,79,0,57,0,0,0
1039,Jacob,0,0,0,91,81,14,92,31,0,5
1040,Herbert,0,6,73,93,23,20,0,84,40,0
1041,Carl,63,0,20,0,0,0,45,0,20,0
1042,Howard,0,0,42,0,43,48,0,0,0,0
1043,Tom,0,60,63,27,29,5,0,88,74,0
1044,Lee,88,0,43,0,84,0,29,85,16,12
1045,Ralph,79,46,0,76,38,0,0,0,0,99
1046,Martin,0,8,44,0,64,92,31,20,0,50
1047,Jim,1,56,47,60,98,0,0,0,0,22
